,Nom Anglais,nb games valide,total games,ratio,%,pts moy,pts moy total,total point,cout,pts par cout moy,pts par cout total,pts par cout moy+1,pts par cout total+1
Perce-Écailles,Scale Tearer,3,3,1.0,100%,25.67,25.67,77,3,8.56,8.56,6.42,6.42
Écailles Magiques,Magic Scales,3,3,1.0,100%,25.0,25.0,75,2,12.5,12.5,8.33,8.33
Marteau Conquérant,Conquest Hammer,3,3,1.0,100%,22.0,22.0,66,3,7.33,7.33,5.5,5.5
Marteau Dévastateur,Destroyer Hammer,3,3,1.0,100%,19.33,19.33,58,2,9.66,9.66,6.44,6.44
Masque du Baron,Baron' s Mask,2,3,0.67,67%,25.0,16.67,50,2,12.5,8.34,8.33,5.56
Âme de Dragon Élémentaire,Elemental Dragon Soul,2,3,0.67,67%,25.0,16.67,50,1,25.0,16.67,12.5,8.34
Sceau Profanateur,Seal of Desecration,3,3,1.0,100%,16.0,16.0,48,2,8.0,8.0,5.33,5.33
Chasse au Gros,Big Worm Hunter,3,3,1.0,100%,15.0,15.0,45,3,5.0,5.0,3.75,3.75
Protection Royale,Royal Protector,2,3,0.67,67%,17.0,11.33,34,1,17.0,11.33,8.5,5.67
Esprit de la Faille,Spirit of the Rift,1,3,0.33,33%,25.0,8.33,25,2,12.5,4.17,8.33,2.78
Première Ligne,First Line,3,3,1.0,100%,8.0,8.0,24,0,Gratuit,Gratuit,8.0,8.0
Poigne d'Or,Golden Force,1,3,0.33,33%,20.0,6.67,20,1,20.0,6.67,10.0,3.33
Gardien Sous-terrain,Underworld Guardian,1,3,0.33,33%,18.0,6.0,18,1,18.0,6.0,9.0,3.0
L'Oeil du Héraut,Eye of the Void,2,3,0.67,67%,9.0,6.0,18,0,Gratuit,Gratuit,9.0,6.0
Frappes Éclair,Light Swords,1,3,0.33,33%,12.0,4.0,12,0,Gratuit,Gratuit,12.0,4.0
